"state","city","datePosted","nanny_jobsPosted"
"ND","jamestown",2020-08-12,1
"ND","mandan",2020-06-30,1
"ND","mandan",2020-07-01,1
"ND","mandan",2020-07-12,2
"ND","mandan",2020-07-13,4
"ND","mandan",2020-07-14,1
"ND","mandan",2020-08-03,1
"ND","mandan",2020-08-04,4
"ND","mandan",2020-08-14,1
"ND","wahpeton",2020-07-18,2
"ND","wahpeton",2020-08-04,2
"ND","west+fargo",2020-07-18,2
"ND","west+fargo",2020-08-04,2
"ND","west+fargo",2020-08-14,1
"NE","bellevue",2020-06-21,2
"NE","bellevue",2020-07-11,4
"NE","bellevue",2020-07-17,2
"NE","bellevue",2020-07-18,4
"NE","bellevue",2020-07-30,2
"NE","bellevue",2020-08-04,12
"NE","bellevue",2020-08-05,6
"NE","bellevue",2020-08-06,4
"NE","bellevue",2020-08-07,4
"NE","bellevue",2020-08-08,1
"NE","bellevue",2020-08-12,1
"NE","bellevue",2020-08-13,1
"NE","bellevue",2020-08-14,2
"NE","bellevue",2020-08-15,1
"NE","bellevue",2020-08-17,1
"NE","columbus",2020-07-30,1
"NE","columbus",2020-08-06,2
"NE","fremont",2020-07-08,2
"NE","fremont",2020-07-11,4
"NE","fremont",2020-07-13,2
"NE","fremont",2020-07-15,2
"NE","fremont",2020-07-17,2
"NE","fremont",2020-07-30,1
"NE","fremont",2020-08-04,10
"NE","fremont",2020-08-05,4
"NE","fremont",2020-08-06,2
"NE","fremont",2020-08-07,2
"NE","fremont",2020-08-13,1
"NE","fremont",2020-08-14,2
"NE","fremont",2020-08-17,1
"NE","grand+island",2020-08-13,1
"NE","hastings",2020-08-13,1
"NE","kearney",2020-08-13,1
"NE","lincoln",2020-07-06,2
"NE","lincoln",2020-07-12,2
"NE","lincoln",2020-07-16,1
"NE","lincoln",2020-07-17,1
"NE","lincoln",2020-07-18,2
"NE","lincoln",2020-07-30,1
"NE","lincoln",2020-08-04,3
"NE","lincoln",2020-08-06,2
"NE","lincoln",2020-08-07,3
"NE","lincoln",2020-08-08,1
"NE","lincoln",2020-08-09,2
"NE","north+platte",2020-07-11,2
"NE","north+platte",2020-08-10,2
"NE","omaha",2020-06-21,2
"NE","omaha",2020-07-11,4
"NE","omaha",2020-07-13,1
"NE","omaha",2020-07-17,2
"NE","omaha",2020-07-18,3
"NE","omaha",2020-07-30,2
"NE","omaha",2020-08-04,14
"NE","omaha",2020-08-05,6
"NE","omaha",2020-08-06,4
"NE","omaha",2020-08-07,4
"NE","omaha",2020-08-08,1
"NE","omaha",2020-08-12,1
"NE","omaha",2020-08-13,1
"NE","omaha",2020-08-14,2
"NE","omaha",2020-08-15,1
"NE","omaha",2020-08-17,1
"NH","concord",2020-06-21,1
"NH","concord",2020-06-22,1
"NH","concord",2020-07-14,2
"NH","concord",2020-07-15,2
"NH","concord",2020-07-30,1
"NH","concord",2020-08-04,12
"NH","concord",2020-08-05,2
"NH","concord",2020-08-10,2
"NH","concord",2020-08-12,1
"NH","derry",2020-06-21,1
"NH","derry",2020-07-13,2
"NH","derry",2020-07-15,4
"NH","derry",2020-07-17,2
"NH","derry",2020-07-18,2
"NH","derry",2020-07-22,2
"NH","derry",2020-07-23,1
"NH","derry",2020-08-04,33
"NH","derry",2020-08-05,10
"NH","derry",2020-08-06,3
"NH","derry",2020-08-07,6
"NH","derry",2020-08-08,4
"NH","derry",2020-08-10,4
"NH","derry",2020-08-11,2
"NH","derry",2020-08-12,3
"NH","derry",2020-08-14,1
"NH","derry",2020-08-17,2
"NH","dover",2020-06-24,1
"NH","dover",2020-07-10,2
"NH","dover",2020-07-22,1
"NH","dover",2020-07-30,1
"NH","dover",2020-08-04,20
"NH","dover",2020-08-05,2
"NH","dover",2020-08-06,2
"NH","dover",2020-08-09,2
"NH","dover",2020-08-10,4
"NH","dover",2020-08-12,2
"NH","dover",2020-08-13,1
"NH","dover",2020-08-15,1
"NH","dover",2020-08-17,2
"NH","keene",2020-07-05,2
"NH","keene",2020-07-06,1
"NH","keene",2020-07-16,2
"NH","keene",2020-07-17,2
"NH","keene",2020-08-04,3
"NH","keene",2020-08-05,1
"NH","keene",2020-08-10,1
"NH","keene",2020-08-17,1
"NH","laconia",2020-06-29,2
"NH","laconia",2020-07-09,2
"NH","laconia",2020-07-30,1
"NH","laconia",2020-08-04,2
"NH","laconia",2020-08-10,1
"NH","lebanon",2020-06-25,1
"NH","lebanon",2020-07-01,2
"NH","lebanon",2020-07-08,1
"NH","lebanon",2020-07-09,2
"NH","lebanon",2020-07-17,1
"NH","lebanon",2020-08-10,2
"NH","manchester",2020-06-21,1
"NH","manchester",2020-07-14,2
"NH","manchester",2020-07-15,2
"NH","manchester",2020-07-17,2
"NH","manchester",2020-07-22,2
"NH","manchester",2020-07-23,1
"NH","manchester",2020-08-04,31
"NH","manchester",2020-08-05,6
"NH","manchester",2020-08-10,4
"NH","manchester",2020-08-12,1
"NH","manchester",2020-08-14,1
"NH","nashua",2020-06-21,1
"NH","nashua",2020-06-24,2
"NH","nashua",2020-07-08,5
"NH","nashua",2020-07-13,2
"NH","nashua",2020-07-15,4
"NH","nashua",2020-07-17,2
"NH","nashua",2020-07-18,2
"NH","nashua",2020-07-22,2
"NH","nashua",2020-07-23,1
"NH","nashua",2020-07-30,4
"NH","nashua",2020-08-04,60
"NH","nashua",2020-08-05,13
"NH","nashua",2020-08-06,1
"NH","nashua",2020-08-07,3
"NH","nashua",2020-08-08,7
"NH","nashua",2020-08-10,6
"NH","nashua",2020-08-11,5
"NH","nashua",2020-08-12,2
"NH","nashua",2020-08-13,6
"NH","nashua",2020-08-14,3
"NH","nashua",2020-08-15,3
"NH","nashua",2020-08-16,2
"NH","nashua",2020-08-17,3
"NH","portsmouth",2020-06-24,1
"NH","portsmouth",2020-06-25,1
"NH","portsmouth",2020-07-20,1
"NH","portsmouth",2020-07-22,1
"NH","portsmouth",2020-08-03,1
"NH","portsmouth",2020-08-04,20
"NH","portsmouth",2020-08-05,4
"NH","portsmouth",2020-08-06,2
"NH","portsmouth",2020-08-07,2
"NH","portsmouth",2020-08-09,2
"NH","portsmouth",2020-08-10,4
"NH","portsmouth",2020-08-12,2
"NH","portsmouth",2020-08-13,1
"NH","portsmouth",2020-08-14,1
"NH","portsmouth",2020-08-17,2
"NH","rochester",2020-06-22,1
"NH","rochester",2020-06-24,1
"NH","rochester",2020-07-09,1
"NH","rochester",2020-07-10,1
"NH","rochester",2020-07-30,1
"NH","rochester",2020-08-04,14
"NH","rochester",2020-08-06,2
"NH","rochester",2020-08-10,4
"NH","rochester",2020-08-12,1
"NH","rochester",2020-08-13,1
"NH","rochester",2020-08-15,1
"NH","rochester",2020-08-17,2
"NJ","camden",2020-06-22,1
"NJ","camden",2020-06-29,2
"NJ","camden",2020-06-30,1
"NJ","camden",2020-07-02,1
"NJ","camden",2020-07-03,1
"NJ","camden",2020-07-04,3
"NJ","camden",2020-07-06,2
"NJ","camden",2020-07-07,2
"NJ","camden",2020-07-08,1
"NJ","camden",2020-07-09,3
"NJ","camden",2020-07-11,3
"NJ","camden",2020-07-12,9
"NJ","camden",2020-07-13,6
"NJ","camden",2020-07-14,1
"NJ","camden",2020-07-16,6
"NJ","camden",2020-07-17,2
"NJ","camden",2020-07-18,5
"NJ","camden",2020-07-19,8
"NJ","camden",2020-07-20,5
"NJ","camden",2020-07-21,3
"NJ","camden",2020-07-22,3
"NJ","camden",2020-07-23,7
"NJ","camden",2020-07-24,2
"NJ","camden",2020-07-26,1
"NJ","camden",2020-07-27,1
"NJ","camden",2020-07-28,2
"NJ","camden",2020-07-29,7
"NJ","camden",2020-07-30,1
"NJ","camden",2020-07-31,6
"NJ","camden",2020-08-03,2
"NJ","camden",2020-08-04,43
"NJ","camden",2020-08-05,1
"NJ","camden",2020-08-06,2
"NJ","camden",2020-08-07,8
"NJ","camden",2020-08-08,12
"NJ","camden",2020-08-09,10
"NJ","camden",2020-08-10,5
"NJ","camden",2020-08-12,4
"NJ","camden",2020-08-13,4
"NJ","camden",2020-08-14,1
"NJ","camden",2020-08-15,3
"NJ","camden",2020-08-16,3
"NJ","camden",2020-08-17,4
"NJ","clifton",2020-06-24,1
"NJ","clifton",2020-06-27,1
"NJ","clifton",2020-06-29,3
"NJ","clifton",2020-06-30,7
"NJ","clifton",2020-07-01,1
"NJ","clifton",2020-07-02,3
"NJ","clifton",2020-07-03,3
"NJ","clifton",2020-07-04,1
"NJ","clifton",2020-07-06,6
"NJ","clifton",2020-07-07,2
"NJ","clifton",2020-07-08,4
"NJ","clifton",2020-07-10,1
"NJ","clifton",2020-07-11,2
"NJ","clifton",2020-07-12,3
"NJ","clifton",2020-07-13,4
"NJ","clifton",2020-07-14,7
"NJ","clifton",2020-07-15,7
"NJ","clifton",2020-07-16,5
"NJ","clifton",2020-07-17,10
"NJ","clifton",2020-07-18,3
"NJ","clifton",2020-07-19,1
"NJ","clifton",2020-07-20,6
"NJ","clifton",2020-07-21,4
"NJ","clifton",2020-07-22,2
"NJ","clifton",2020-07-23,4
"NJ","clifton",2020-07-24,13
"NJ","clifton",2020-07-25,2
"NJ","clifton",2020-07-26,2
"NJ","clifton",2020-07-27,9
"NJ","clifton",2020-07-28,10
"NJ","clifton",2020-07-29,2
"NJ","clifton",2020-07-30,5
"NJ","clifton",2020-07-31,5
"NJ","clifton",2020-08-03,3
"NJ","clifton",2020-08-04,16
"NJ","clifton",2020-08-05,7
"NJ","clifton",2020-08-06,6
"NJ","clifton",2020-08-07,6
"NJ","clifton",2020-08-08,5
"NJ","clifton",2020-08-09,3
"NJ","clifton",2020-08-10,9
"NJ","clifton",2020-08-11,4
"NJ","clifton",2020-08-12,6
"NJ","clifton",2020-08-13,3
"NJ","clifton",2020-08-14,3
"NJ","clifton",2020-08-15,3
"NJ","clifton",2020-08-16,1
"NJ","clifton",2020-08-17,5
"NJ","elizabeth",2020-06-24,1
"NJ","elizabeth",2020-06-27,1
"NJ","elizabeth",2020-06-29,3
"NJ","elizabeth",2020-06-30,8
"NJ","elizabeth",2020-07-01,2
"NJ","elizabeth",2020-07-02,1
"NJ","elizabeth",2020-07-03,1
"NJ","elizabeth",2020-07-04,2
"NJ","elizabeth",2020-07-06,4
"NJ","elizabeth",2020-07-07,4
"NJ","elizabeth",2020-07-08,3
"NJ","elizabeth",2020-07-09,1
"NJ","elizabeth",2020-07-10,2
"NJ","elizabeth",2020-07-12,2
"NJ","elizabeth",2020-07-13,4
"NJ","elizabeth",2020-07-14,8
"NJ","elizabeth",2020-07-15,8
"NJ","elizabeth",2020-07-16,8
"NJ","elizabeth",2020-07-17,9
"NJ","elizabeth",2020-07-18,5
"NJ","elizabeth",2020-07-19,4
"NJ","elizabeth",2020-07-20,5
"NJ","elizabeth",2020-07-21,1
"NJ","elizabeth",2020-07-22,2
"NJ","elizabeth",2020-07-23,2
"NJ","elizabeth",2020-07-24,6
"NJ","elizabeth",2020-07-25,1
"NJ","elizabeth",2020-07-26,3
"NJ","elizabeth",2020-07-27,6
"NJ","elizabeth",2020-07-28,8
"NJ","elizabeth",2020-07-29,2
"NJ","elizabeth",2020-07-30,3
"NJ","elizabeth",2020-07-31,6
"NJ","elizabeth",2020-08-03,4
"NJ","elizabeth",2020-08-04,17
"NJ","elizabeth",2020-08-05,7
"NJ","elizabeth",2020-08-06,4
"NJ","elizabeth",2020-08-07,6
"NJ","elizabeth",2020-08-08,5
"NJ","elizabeth",2020-08-09,3
"NJ","elizabeth",2020-08-10,7
"NJ","elizabeth",2020-08-11,4
"NJ","elizabeth",2020-08-12,5
"NJ","elizabeth",2020-08-13,3
"NJ","elizabeth",2020-08-14,3
"NJ","elizabeth",2020-08-15,2
"NJ","elizabeth",2020-08-16,2
"NJ","elizabeth",2020-08-17,2
"NJ","jersey+city",2020-06-24,1
"NJ","jersey+city",2020-06-25,1
"NJ","jersey+city",2020-06-27,1
"NJ","jersey+city",2020-06-29,4
"NJ","jersey+city",2020-06-30,9
"NJ","jersey+city",2020-07-01,2
"NJ","jersey+city",2020-07-02,1
"NJ","jersey+city",2020-07-03,1
"NJ","jersey+city",2020-07-04,1
"NJ","jersey+city",2020-07-06,6
"NJ","jersey+city",2020-07-07,3
"NJ","jersey+city",2020-07-08,1
"NJ","jersey+city",2020-07-11,1
"NJ","jersey+city",2020-07-12,3
"NJ","jersey+city",2020-07-13,3
"NJ","jersey+city",2020-07-14,8
"NJ","jersey+city",2020-07-15,7
"NJ","jersey+city",2020-07-16,8
"NJ","jersey+city",2020-07-17,7
"NJ","jersey+city",2020-07-18,4
"NJ","jersey+city",2020-07-19,2
"NJ","jersey+city",2020-07-20,7
"NJ","jersey+city",2020-07-21,1
"NJ","jersey+city",2020-07-22,1
"NJ","jersey+city",2020-07-23,3
"NJ","jersey+city",2020-07-24,7
"NJ","jersey+city",2020-07-25,3
"NJ","jersey+city",2020-07-26,5
"NJ","jersey+city",2020-07-27,6
"NJ","jersey+city",2020-07-28,7
"NJ","jersey+city",2020-07-29,2
"NJ","jersey+city",2020-07-30,5
"NJ","jersey+city",2020-07-31,5
"NJ","jersey+city",2020-08-03,3
"NJ","jersey+city",2020-08-04,18
"NJ","jersey+city",2020-08-05,6
"NJ","jersey+city",2020-08-06,6
"NJ","jersey+city",2020-08-07,8
"NJ","jersey+city",2020-08-08,10
"NJ","jersey+city",2020-08-09,1
"NJ","jersey+city",2020-08-10,5
"NJ","jersey+city",2020-08-11,3
"NJ","jersey+city",2020-08-12,6
"NJ","jersey+city",2020-08-13,3
"NJ","jersey+city",2020-08-14,5
"NJ","jersey+city",2020-08-15,2
"NJ","jersey+city",2020-08-16,2
"NJ","jersey+city",2020-08-17,3
"NJ","newark",2020-06-24,1
"NJ","newark",2020-06-27,1
"NJ","newark",2020-06-29,2
"NJ","newark",2020-06-30,8
"NJ","newark",2020-07-01,2
"NJ","newark",2020-07-02,1
"NJ","newark",2020-07-03,2
"NJ","newark",2020-07-04,2
"NJ","newark",2020-07-06,7
"NJ","newark",2020-07-07,4
"NJ","newark",2020-07-08,3
"NJ","newark",2020-07-10,3
"NJ","newark",2020-07-11,1
"NJ","newark",2020-07-12,2
"NJ","newark",2020-07-13,4
"NJ","newark",2020-07-14,4
"NJ","newark",2020-07-15,6
"NJ","newark",2020-07-16,9
"NJ","newark",2020-07-17,12
"NJ","newark",2020-07-18,3
"NJ","newark",2020-07-19,5
"NJ","newark",2020-07-20,5
"NJ","newark",2020-07-21,2
"NJ","newark",2020-07-23,2
"NJ","newark",2020-07-24,8
"NJ","newark",2020-07-25,2
"NJ","newark",2020-07-26,3
"NJ","newark",2020-07-27,7
"NJ","newark",2020-07-28,8
"NJ","newark",2020-07-29,2
"NJ","newark",2020-07-30,4
"NJ","newark",2020-07-31,6
"NJ","newark",2020-08-03,4
"NJ","newark",2020-08-04,25
"NJ","newark",2020-08-05,6
"NJ","newark",2020-08-06,7
"NJ","newark",2020-08-07,11
"NJ","newark",2020-08-08,7
"NJ","newark",2020-08-09,2
"NJ","newark",2020-08-10,10
"NJ","newark",2020-08-11,4
"NJ","newark",2020-08-12,4
"NJ","newark",2020-08-13,4
"NJ","newark",2020-08-14,3
"NJ","newark",2020-08-15,2
"NJ","newark",2020-08-16,1
"NJ","newark",2020-08-17,5
"NJ","passaic",2020-06-24,1
"NJ","passaic",2020-06-27,1
"NJ","passaic",2020-06-29,3
"NJ","passaic",2020-06-30,9
"NJ","passaic",2020-07-01,2
"NJ","passaic",2020-07-02,1
"NJ","passaic",2020-07-03,3
"NJ","passaic",2020-07-04,3
"NJ","passaic",2020-07-06,6
"NJ","passaic",2020-07-07,4
"NJ","passaic",2020-07-08,1
"NJ","passaic",2020-07-10,1
"NJ","passaic",2020-07-11,1
"NJ","passaic",2020-07-12,3
"NJ","passaic",2020-07-13,3
"NJ","passaic",2020-07-14,8
"NJ","passaic",2020-07-15,7
"NJ","passaic",2020-07-16,5
"NJ","passaic",2020-07-17,11
"NJ","passaic",2020-07-18,1
"NJ","passaic",2020-07-19,1
"NJ","passaic",2020-07-20,6
"NJ","passaic",2020-07-21,4
"NJ","passaic",2020-07-22,1
"NJ","passaic",2020-07-23,6
"NJ","passaic",2020-07-24,11
"NJ","passaic",2020-07-25,3
"NJ","passaic",2020-07-26,3
"NJ","passaic",2020-07-27,6
"NJ","passaic",2020-07-28,10
"NJ","passaic",2020-07-29,2
"NJ","passaic",2020-07-30,5
"NJ","passaic",2020-07-31,5
"NJ","passaic",2020-08-03,3
"NJ","passaic",2020-08-04,21
"NJ","passaic",2020-08-05,6
"NJ","passaic",2020-08-06,7
"NJ","passaic",2020-08-07,8
"NJ","passaic",2020-08-08,5
"NJ","passaic",2020-08-09,3
"NJ","passaic",2020-08-10,8
"NJ","passaic",2020-08-11,5
"NJ","passaic",2020-08-12,6
"NJ","passaic",2020-08-13,3
"NJ","passaic",2020-08-14,3
"NJ","passaic",2020-08-15,4
"NJ","passaic",2020-08-16,3
"NJ","passaic",2020-08-17,5
"NJ","paterson",2020-06-24,2
"NJ","paterson",2020-06-27,1
"NJ","paterson",2020-06-29,4
"NJ","paterson",2020-06-30,9
"NJ","paterson",2020-07-01,2
"NJ","paterson",2020-07-02,1
"NJ","paterson",2020-07-03,3
"NJ","paterson",2020-07-04,2
"NJ","paterson",2020-07-06,6
"NJ","paterson",2020-07-07,6
"NJ","paterson",2020-07-08,4
"NJ","paterson",2020-07-09,1
"NJ","paterson",2020-07-10,1
"NJ","paterson",2020-07-11,3
"NJ","paterson",2020-07-12,2
"NJ","paterson",2020-07-13,4
"NJ","paterson",2020-07-14,10
"NJ","paterson",2020-07-15,3
"NJ","paterson",2020-07-16,5
"NJ","paterson",2020-07-17,12
"NJ","paterson",2020-07-18,2
"NJ","paterson",2020-07-20,7
"NJ","paterson",2020-07-21,2
"NJ","paterson",2020-07-22,1
"NJ","paterson",2020-07-23,5
"NJ","paterson",2020-07-24,12
"NJ","paterson",2020-07-25,1
"NJ","paterson",2020-07-26,2
"NJ","paterson",2020-07-27,7
"NJ","paterson",2020-07-28,9
"NJ","paterson",2020-07-29,2
"NJ","paterson",2020-07-30,6
"NJ","paterson",2020-07-31,5
"NJ","paterson",2020-08-03,2
"NJ","paterson",2020-08-04,19
"NJ","paterson",2020-08-05,8
"NJ","paterson",2020-08-06,7
"NJ","paterson",2020-08-07,6
"NJ","paterson",2020-08-08,9
"NJ","paterson",2020-08-09,4
"NJ","paterson",2020-08-10,8
"NJ","paterson",2020-08-11,4
"NJ","paterson",2020-08-12,5
"NJ","paterson",2020-08-13,2
"NJ","paterson",2020-08-14,4
"NJ","paterson",2020-08-15,2
"NJ","paterson",2020-08-16,3
"NJ","paterson",2020-08-17,4
"NJ","toms+river",2020-07-05,1
"NJ","toms+river",2020-07-06,3
"NJ","toms+river",2020-07-07,1
"NJ","toms+river",2020-07-14,2
"NJ","toms+river",2020-07-16,4
"NJ","toms+river",2020-07-17,1
"NJ","toms+river",2020-07-18,2
"NJ","toms+river",2020-07-27,1
"NJ","toms+river",2020-07-28,1
"NJ","toms+river",2020-08-02,1
"NJ","toms+river",2020-08-03,1
"NJ","toms+river",2020-08-04,16
"NJ","toms+river",2020-08-07,2
"NJ","toms+river",2020-08-09,4
"NJ","toms+river",2020-08-11,2
"NJ","toms+river",2020-08-12,1
"NJ","trenton",2020-06-29,3
"NJ","trenton",2020-06-30,1
"NJ","trenton",2020-07-06,2
"NJ","trenton",2020-07-07,1
"NJ","trenton",2020-07-08,1
"NJ","trenton",2020-07-10,2
"NJ","trenton",2020-07-11,4
"NJ","trenton",2020-07-12,3
"NJ","trenton",2020-07-15,2
"NJ","trenton",2020-07-16,2
"NJ","trenton",2020-07-19,2
"NJ","trenton",2020-07-22,4
"NJ","trenton",2020-07-24,1
"NJ","trenton",2020-07-27,2
"NJ","trenton",2020-07-28,1
"NJ","trenton",2020-07-29,4
"NJ","trenton",2020-07-30,2
"NJ","trenton",2020-08-02,2
"NJ","trenton",2020-08-03,1
"NJ","trenton",2020-08-04,51
"NJ","trenton",2020-08-05,4
"NJ","trenton",2020-08-06,2
"NJ","trenton",2020-08-07,4
"NJ","trenton",2020-08-08,4
"NJ","trenton",2020-08-09,7
"NJ","trenton",2020-08-10,3
"NJ","trenton",2020-08-11,2
"NJ","trenton",2020-08-12,3
"NJ","trenton",2020-08-14,3
"NJ","trenton",2020-08-15,1
"NJ","trenton",2020-08-16,2
"NJ","trenton",2020-08-17,5
"NJ","union+city",2020-06-23,1
"NJ","union+city",2020-06-24,2
"NJ","union+city",2020-06-25,1
"NJ","union+city",2020-06-27,1
"NJ","union+city",2020-06-29,3
"NJ","union+city",2020-06-30,8
"NJ","union+city",2020-07-01,1
"NJ","union+city",2020-07-02,2
"NJ","union+city",2020-07-03,1
"NJ","union+city",2020-07-04,1
"NJ","union+city",2020-07-06,9
"NJ","union+city",2020-07-07,4
"NJ","union+city",2020-07-08,1
"NJ","union+city",2020-07-09,1
"NJ","union+city",2020-07-10,1
"NJ","union+city",2020-07-11,1
"NJ","union+city",2020-07-12,2
"NJ","union+city",2020-07-13,3
"NJ","union+city",2020-07-14,6
"NJ","union+city",2020-07-15,7
"NJ","union+city",2020-07-16,4
"NJ","union+city",2020-07-17,5
"NJ","union+city",2020-07-18,4
"NJ","union+city",2020-07-19,1
"NJ","union+city",2020-07-20,7
"NJ","union+city",2020-07-21,2
"NJ","union+city",2020-07-22,1
"NJ","union+city",2020-07-23,3
"NJ","union+city",2020-07-24,12
"NJ","union+city",2020-07-25,4
"NJ","union+city",2020-07-26,5
"NJ","union+city",2020-07-27,6
"NJ","union+city",2020-07-28,9
"NJ","union+city",2020-07-29,2
"NJ","union+city",2020-07-30,5
"NJ","union+city",2020-07-31,3
"NJ","union+city",2020-08-03,3
"NJ","union+city",2020-08-04,18
"NJ","union+city",2020-08-05,6
"NJ","union+city",2020-08-06,5
"NJ","union+city",2020-08-07,9
"NJ","union+city",2020-08-08,8
"NJ","union+city",2020-08-09,1
"NJ","union+city",2020-08-10,8
"NJ","union+city",2020-08-11,5
"NJ","union+city",2020-08-12,5
"NJ","union+city",2020-08-13,2
"NJ","union+city",2020-08-14,4
"NJ","union+city",2020-08-15,4
"NJ","union+city",2020-08-16,2
"NJ","union+city",2020-08-17,6
"NM","alamogordo",2020-07-14,2
"NM","alamogordo",2020-08-04,2
"NM","albuquerque",2020-06-23,1
"NM","albuquerque",2020-07-04,1
"NM","albuquerque",2020-07-06,1
"NM","albuquerque",2020-07-09,4
"NM","albuquerque",2020-07-18,2
"NM","albuquerque",2020-08-04,8
"NM","albuquerque",2020-08-08,1
"NM","albuquerque",2020-08-11,2
"NM","albuquerque",2020-08-13,1
"NM","farmington",2020-08-14,1
"NM","hobbs",2020-08-04,2
"NM","las+cruces",2020-06-27,1
"NM","las+cruces",2020-07-10,2
"NM","las+cruces",2020-08-04,2
"NM","rio+rancho",2020-06-23,1
"NM","rio+rancho",2020-07-04,2
"NM","rio+rancho",2020-07-09,3
"NM","rio+rancho",2020-07-17,1
"NM","rio+rancho",2020-07-18,2
"NM","rio+rancho",2020-08-04,8
"NM","rio+rancho",2020-08-08,1
"NM","rio+rancho",2020-08-11,2
"NM","rio+rancho",2020-08-13,1
"NM","santa+fe",2020-08-09,2
"NM","south+valley",2020-06-23,1
"NM","south+valley",2020-07-04,2
"NM","south+valley",2020-07-06,1
"NM","south+valley",2020-07-09,2
"NM","south+valley",2020-07-17,1
"NM","south+valley",2020-07-18,2
"NM","south+valley",2020-07-25,2
"NM","south+valley",2020-07-26,2
"NM","south+valley",2020-08-04,8
"NM","south+valley",2020-08-08,1
"NM","south+valley",2020-08-11,2
"NM","south+valley",2020-08-13,1
"NV","carson+city",2020-06-28,1
"NV","carson+city",2020-06-29,2
"NV","carson+city",2020-06-30,1
"NV","carson+city",2020-07-08,1
"NV","carson+city",2020-07-09,3
"NV","carson+city",2020-07-14,3
"NV","carson+city",2020-08-07,4
"NV","carson+city",2020-08-10,2
"NV","carson+city",2020-08-13,1
"NV","enterprise",2020-06-25,2
"NV","enterprise",2020-06-26,2
"NV","enterprise",2020-07-06,1
"NV","enterprise",2020-07-11,2
"NV","enterprise",2020-07-15,2
"NV","enterprise",2020-07-17,2
"NV","enterprise",2020-07-19,2
"NV","enterprise",2020-07-20,3
"NV","enterprise",2020-07-21,2
"NV","enterprise",2020-07-31,2
"NV","enterprise",2020-08-04,26
"NV","enterprise",2020-08-06,4
"NV","enterprise",2020-08-07,2
"NV","enterprise",2020-08-08,2
"NV","enterprise",2020-08-09,4
"NV","enterprise",2020-08-10,1
"NV","enterprise",2020-08-11,1
"NV","enterprise",2020-08-12,2
"NV","enterprise",2020-08-13,2
"NV","enterprise",2020-08-14,2
"NV","henderson",2020-06-21,1
"NV","henderson",2020-06-25,1
"NV","henderson",2020-06-26,2
"NV","henderson",2020-07-02,1
"NV","henderson",2020-07-06,1
"NV","henderson",2020-07-11,2
"NV","henderson",2020-07-15,1
"NV","henderson",2020-07-17,2
