"state","city","datePosted","warehouse_jobsPosted"
"TX","houston",2020-08-05,10
"TX","houston",2020-08-06,8
"TX","houston",2020-08-07,5
"TX","houston",2020-08-08,2
"TX","houston",2020-08-09,1
"TX","houston",2020-08-10,10
"TX","houston",2020-08-11,1
"TX","houston",2020-08-12,2
"TX","houston",2020-08-13,6
"TX","houston",2020-08-14,3
"TX","houston",2020-08-15,3
"TX","houston",2020-08-17,5
"TX","laredo",2020-06-22,1
"TX","laredo",2020-06-23,1
"TX","laredo",2020-06-25,1
"TX","laredo",2020-06-26,1
"TX","laredo",2020-06-29,1
"TX","laredo",2020-06-30,2
"TX","laredo",2020-07-01,4
"TX","laredo",2020-07-03,1
"TX","laredo",2020-07-07,3
"TX","laredo",2020-07-08,1
"TX","laredo",2020-07-09,1
"TX","laredo",2020-07-10,2
"TX","laredo",2020-07-11,35
"TX","laredo",2020-07-12,3
"TX","laredo",2020-07-14,3
"TX","laredo",2020-07-15,10
"TX","laredo",2020-07-16,2
"TX","laredo",2020-07-17,6
"TX","laredo",2020-07-18,5
"TX","laredo",2020-07-21,5
"TX","laredo",2020-07-22,6
"TX","laredo",2020-07-23,5
"TX","laredo",2020-07-24,4
"TX","laredo",2020-07-27,3
"TX","laredo",2020-07-29,6
"TX","laredo",2020-07-30,4
"TX","laredo",2020-08-01,1
"TX","laredo",2020-08-03,2
"TX","laredo",2020-08-05,2
"TX","laredo",2020-08-06,1
"TX","laredo",2020-08-07,2
"TX","laredo",2020-08-08,3
"TX","laredo",2020-08-11,4
"TX","laredo",2020-08-12,7
"TX","laredo",2020-08-17,2
"TX","plano",2020-06-25,1
"TX","plano",2020-06-27,1
"TX","plano",2020-06-29,1
"TX","plano",2020-06-30,1
"TX","plano",2020-07-01,4
"TX","plano",2020-07-02,2
"TX","plano",2020-07-05,1
"TX","plano",2020-07-06,2
"TX","plano",2020-07-07,3
"TX","plano",2020-07-08,5
"TX","plano",2020-07-09,7
"TX","plano",2020-07-10,4
"TX","plano",2020-07-11,3
"TX","plano",2020-07-12,1
"TX","plano",2020-07-13,2
"TX","plano",2020-07-14,8
"TX","plano",2020-07-15,5
"TX","plano",2020-07-16,14
"TX","plano",2020-07-17,9
"TX","plano",2020-07-18,2
"TX","plano",2020-07-19,1
"TX","plano",2020-07-20,9
"TX","plano",2020-07-21,7
"TX","plano",2020-07-22,4
"TX","plano",2020-07-23,8
"TX","plano",2020-07-24,11
"TX","plano",2020-07-25,1
"TX","plano",2020-07-27,14
"TX","plano",2020-07-28,9
"TX","plano",2020-07-29,2
"TX","plano",2020-07-30,3
"TX","plano",2020-07-31,3
"TX","plano",2020-08-01,5
"TX","plano",2020-08-02,1
"TX","plano",2020-08-03,5
"TX","plano",2020-08-04,3
"TX","plano",2020-08-05,1
"TX","plano",2020-08-06,2
"TX","plano",2020-08-07,10
"TX","plano",2020-08-08,6
"TX","plano",2020-08-09,2
"TX","plano",2020-08-10,7
"TX","plano",2020-08-11,1
"TX","plano",2020-08-12,3
"TX","plano",2020-08-13,8
"TX","plano",2020-08-14,5
"TX","plano",2020-08-15,4
"TX","plano",2020-08-17,5
"TX","san+antonio",2020-06-23,1
"TX","san+antonio",2020-06-24,2
"TX","san+antonio",2020-06-26,1
"TX","san+antonio",2020-06-27,1
"TX","san+antonio",2020-06-29,1
"TX","san+antonio",2020-06-30,3
"TX","san+antonio",2020-07-02,1
"TX","san+antonio",2020-07-03,2
"TX","san+antonio",2020-07-06,5
"TX","san+antonio",2020-07-07,1
"TX","san+antonio",2020-07-08,2
"TX","san+antonio",2020-07-09,2
"TX","san+antonio",2020-07-10,2
"TX","san+antonio",2020-07-11,1
"TX","san+antonio",2020-07-13,3
"TX","san+antonio",2020-07-14,6
"TX","san+antonio",2020-07-15,6
"TX","san+antonio",2020-07-16,7
"TX","san+antonio",2020-07-17,8
"TX","san+antonio",2020-07-18,3
"TX","san+antonio",2020-07-20,11
"TX","san+antonio",2020-07-21,3
"TX","san+antonio",2020-07-22,8
"TX","san+antonio",2020-07-23,9
"TX","san+antonio",2020-07-24,3
"TX","san+antonio",2020-07-25,8
"TX","san+antonio",2020-07-27,15
"TX","san+antonio",2020-07-28,7
"TX","san+antonio",2020-07-29,6
"TX","san+antonio",2020-07-30,11
"TX","san+antonio",2020-07-31,6
"TX","san+antonio",2020-08-01,4
"TX","san+antonio",2020-08-02,1
"TX","san+antonio",2020-08-03,7
"TX","san+antonio",2020-08-04,3
"TX","san+antonio",2020-08-05,4
"TX","san+antonio",2020-08-06,5
"TX","san+antonio",2020-08-07,4
"TX","san+antonio",2020-08-08,4
"TX","san+antonio",2020-08-10,6
"TX","san+antonio",2020-08-11,3
"TX","san+antonio",2020-08-12,3
"TX","san+antonio",2020-08-13,3
"TX","san+antonio",2020-08-14,3
"TX","san+antonio",2020-08-15,3
"TX","san+antonio",2020-08-16,1
"TX","san+antonio",2020-08-17,5
"UT","layton",2020-06-27,2
"UT","layton",2020-06-29,1
"UT","layton",2020-06-30,1
"UT","layton",2020-07-01,1
"UT","layton",2020-07-02,3
"UT","layton",2020-07-08,5
"UT","layton",2020-07-09,8
"UT","layton",2020-07-10,9
"UT","layton",2020-07-11,2
"UT","layton",2020-07-14,7
"UT","layton",2020-07-15,1
"UT","layton",2020-07-16,10
"UT","layton",2020-07-17,9
"UT","layton",2020-07-18,9
"UT","layton",2020-07-20,5
"UT","layton",2020-07-21,6
"UT","layton",2020-07-22,5
"UT","layton",2020-07-23,11
"UT","layton",2020-07-24,4
"UT","layton",2020-07-25,3
"UT","layton",2020-07-27,10
"UT","layton",2020-07-28,14
"UT","layton",2020-07-29,6
"UT","layton",2020-07-30,8
"UT","layton",2020-07-31,11
"UT","layton",2020-08-01,8
"UT","layton",2020-08-02,4
"UT","layton",2020-08-03,1
"UT","layton",2020-08-04,6
"UT","layton",2020-08-05,6
"UT","layton",2020-08-06,15
"UT","layton",2020-08-07,5
"UT","layton",2020-08-08,3
"UT","layton",2020-08-10,4
"UT","layton",2020-08-12,1
"UT","layton",2020-08-13,8
"UT","layton",2020-08-14,1
"UT","layton",2020-08-15,2
"UT","layton",2020-08-16,1
"UT","ogden",2020-06-24,1
"UT","ogden",2020-06-26,1
"UT","ogden",2020-06-28,1
"UT","ogden",2020-06-29,1
"UT","ogden",2020-06-30,1
"UT","ogden",2020-07-01,1
"UT","ogden",2020-07-06,1
"UT","ogden",2020-07-07,2
"UT","ogden",2020-07-08,7
"UT","ogden",2020-07-09,3
"UT","ogden",2020-07-10,9
"UT","ogden",2020-07-11,2
"UT","ogden",2020-07-13,1
"UT","ogden",2020-07-14,2
"UT","ogden",2020-07-15,4
"UT","ogden",2020-07-16,11
"UT","ogden",2020-07-17,8
"UT","ogden",2020-07-18,8
"UT","ogden",2020-07-20,5
"UT","ogden",2020-07-21,5
"UT","ogden",2020-07-22,8
"UT","ogden",2020-07-23,9
"UT","ogden",2020-07-24,7
"UT","ogden",2020-07-25,1
"UT","ogden",2020-07-27,11
"UT","ogden",2020-07-28,5
"UT","ogden",2020-07-29,4
"UT","ogden",2020-07-30,6
"UT","ogden",2020-07-31,11
"UT","ogden",2020-08-01,8
"UT","ogden",2020-08-02,3
"UT","ogden",2020-08-03,3
"UT","ogden",2020-08-04,5
"UT","ogden",2020-08-05,8
"UT","ogden",2020-08-06,13
"UT","ogden",2020-08-07,5
"UT","ogden",2020-08-08,1
"UT","ogden",2020-08-10,5
"UT","ogden",2020-08-11,7
"UT","ogden",2020-08-12,2
"UT","ogden",2020-08-13,7
"UT","ogden",2020-08-14,2
"UT","ogden",2020-08-15,2
"UT","ogden",2020-08-17,5
"UT","orem",2020-06-23,1
"UT","orem",2020-06-24,1
"UT","orem",2020-06-27,1
"UT","orem",2020-06-28,1
"UT","orem",2020-06-30,1
"UT","orem",2020-07-01,2
"UT","orem",2020-07-02,1
"UT","orem",2020-07-07,2
"UT","orem",2020-07-08,4
"UT","orem",2020-07-09,4
"UT","orem",2020-07-10,3
"UT","orem",2020-07-11,2
"UT","orem",2020-07-12,1
"UT","orem",2020-07-13,4
"UT","orem",2020-07-14,9
"UT","orem",2020-07-15,6
"UT","orem",2020-07-16,9
"UT","orem",2020-07-17,6
"UT","orem",2020-07-18,10
"UT","orem",2020-07-19,1
"UT","orem",2020-07-20,4
"UT","orem",2020-07-21,6
"UT","orem",2020-07-22,7
"UT","orem",2020-07-23,10
"UT","orem",2020-07-24,10
"UT","orem",2020-07-25,3
"UT","orem",2020-07-27,13
"UT","orem",2020-07-28,12
"UT","orem",2020-07-29,6
"UT","orem",2020-07-30,2
"UT","orem",2020-07-31,12
"UT","orem",2020-08-01,12
"UT","orem",2020-08-02,3
"UT","orem",2020-08-03,5
"UT","orem",2020-08-04,9
"UT","orem",2020-08-05,13
"UT","orem",2020-08-06,7
"UT","orem",2020-08-07,1
"UT","orem",2020-08-08,7
"UT","orem",2020-08-10,4
"UT","orem",2020-08-11,5
"UT","orem",2020-08-12,2
"UT","orem",2020-08-13,4
"UT","orem",2020-08-14,3
"UT","orem",2020-08-15,6
"UT","orem",2020-08-16,1
"UT","orem",2020-08-17,1
"UT","provo",2020-06-23,2
"UT","provo",2020-06-30,1
"UT","provo",2020-07-01,2
"UT","provo",2020-07-02,2
"UT","provo",2020-07-07,2
"UT","provo",2020-07-08,6
"UT","provo",2020-07-09,4
"UT","provo",2020-07-10,3
"UT","provo",2020-07-11,2
"UT","provo",2020-07-12,1
"UT","provo",2020-07-13,2
"UT","provo",2020-07-14,10
"UT","provo",2020-07-15,7
"UT","provo",2020-07-16,10
"UT","provo",2020-07-17,8
"UT","provo",2020-07-18,14
"UT","provo",2020-07-19,1
"UT","provo",2020-07-20,7
"UT","provo",2020-07-21,5
"UT","provo",2020-07-22,3
"UT","provo",2020-07-23,10
"UT","provo",2020-07-24,7
"UT","provo",2020-07-25,3
"UT","provo",2020-07-27,14
"UT","provo",2020-07-28,4
"UT","provo",2020-07-29,4
"UT","provo",2020-07-30,3
"UT","provo",2020-07-31,10
"UT","provo",2020-08-01,10
"UT","provo",2020-08-02,2
"UT","provo",2020-08-03,5
"UT","provo",2020-08-04,10
"UT","provo",2020-08-05,10
"UT","provo",2020-08-06,7
"UT","provo",2020-08-07,2
"UT","provo",2020-08-08,3
"UT","provo",2020-08-10,5
"UT","provo",2020-08-11,4
"UT","provo",2020-08-12,1
"UT","provo",2020-08-13,6
"UT","provo",2020-08-14,4
"UT","provo",2020-08-15,3
"UT","provo",2020-08-16,1
"UT","salt+lake+city",2020-06-22,1
"UT","salt+lake+city",2020-06-24,1
"UT","salt+lake+city",2020-06-26,1
"UT","salt+lake+city",2020-06-29,1
"UT","salt+lake+city",2020-06-30,1
"UT","salt+lake+city",2020-07-01,3
"UT","salt+lake+city",2020-07-02,2
"UT","salt+lake+city",2020-07-03,2
"UT","salt+lake+city",2020-07-06,3
"UT","salt+lake+city",2020-07-08,7
"UT","salt+lake+city",2020-07-09,3
"UT","salt+lake+city",2020-07-10,2
"UT","salt+lake+city",2020-07-11,2
"UT","salt+lake+city",2020-07-13,1
"UT","salt+lake+city",2020-07-14,9
"UT","salt+lake+city",2020-07-15,5
"UT","salt+lake+city",2020-07-16,8
"UT","salt+lake+city",2020-07-17,6
"UT","salt+lake+city",2020-07-18,3
"UT","salt+lake+city",2020-07-20,10
"UT","salt+lake+city",2020-07-21,5
"UT","salt+lake+city",2020-07-22,5
"UT","salt+lake+city",2020-07-23,6
"UT","salt+lake+city",2020-07-24,7
"UT","salt+lake+city",2020-07-25,1
"UT","salt+lake+city",2020-07-27,17
"UT","salt+lake+city",2020-07-28,6
"UT","salt+lake+city",2020-07-29,6
"UT","salt+lake+city",2020-07-30,1
"UT","salt+lake+city",2020-07-31,13
"UT","salt+lake+city",2020-08-01,5
"UT","salt+lake+city",2020-08-02,3
"UT","salt+lake+city",2020-08-04,4
"UT","salt+lake+city",2020-08-05,6
"UT","salt+lake+city",2020-08-06,8
"UT","salt+lake+city",2020-08-07,1
"UT","salt+lake+city",2020-08-08,13
"UT","salt+lake+city",2020-08-10,5
"UT","salt+lake+city",2020-08-11,1
"UT","salt+lake+city",2020-08-12,2
"UT","salt+lake+city",2020-08-13,3
"UT","salt+lake+city",2020-08-14,3
"UT","salt+lake+city",2020-08-15,5
"UT","salt+lake+city",2020-08-16,3
"UT","salt+lake+city",2020-08-17,9
"UT","sandy",2020-06-22,2
"UT","sandy",2020-07-01,1
"UT","sandy",2020-07-02,1
"UT","sandy",2020-07-03,2
"UT","sandy",2020-07-06,4
"UT","sandy",2020-07-07,1
"UT","sandy",2020-07-08,8
"UT","sandy",2020-07-09,4
"UT","sandy",2020-07-10,4
"UT","sandy",2020-07-11,3
"UT","sandy",2020-07-13,2
"UT","sandy",2020-07-14,10
"UT","sandy",2020-07-15,3
"UT","sandy",2020-07-16,11
"UT","sandy",2020-07-17,8
"UT","sandy",2020-07-18,9
"UT","sandy",2020-07-20,9
"UT","sandy",2020-07-21,6
"UT","sandy",2020-07-22,11
"UT","sandy",2020-07-23,9
"UT","sandy",2020-07-24,11
"UT","sandy",2020-07-25,1
"UT","sandy",2020-07-27,12
"UT","sandy",2020-07-28,10
"UT","sandy",2020-07-29,4
"UT","sandy",2020-07-30,2
"UT","sandy",2020-07-31,14
"UT","sandy",2020-08-01,9
"UT","sandy",2020-08-02,4
"UT","sandy",2020-08-03,1
"UT","sandy",2020-08-04,6
"UT","sandy",2020-08-05,12
"UT","sandy",2020-08-06,6
"UT","sandy",2020-08-07,3
"UT","sandy",2020-08-08,10
"UT","sandy",2020-08-10,2
"UT","sandy",2020-08-11,4
"UT","sandy",2020-08-12,3
"UT","sandy",2020-08-13,6
"UT","sandy",2020-08-14,3
"UT","sandy",2020-08-15,4
"UT","sandy",2020-08-16,2
"UT","sandy",2020-08-17,6
"UT","south+jordan",2020-06-22,2
"UT","south+jordan",2020-06-23,1
"UT","south+jordan",2020-06-25,1
"UT","south+jordan",2020-06-26,1
"UT","south+jordan",2020-07-02,2
"UT","south+jordan",2020-07-03,1
"UT","south+jordan",2020-07-06,4
"UT","south+jordan",2020-07-07,4
"UT","south+jordan",2020-07-08,7
"UT","south+jordan",2020-07-09,5
"UT","south+jordan",2020-07-10,2
"UT","south+jordan",2020-07-11,3
"UT","south+jordan",2020-07-13,2
"UT","south+jordan",2020-07-14,9
"UT","south+jordan",2020-07-15,7
"UT","south+jordan",2020-07-16,11
"UT","south+jordan",2020-07-17,4
"UT","south+jordan",2020-07-18,5
"UT","south+jordan",2020-07-20,7
"UT","south+jordan",2020-07-21,4
"UT","south+jordan",2020-07-22,10
"UT","south+jordan",2020-07-23,7
"UT","south+jordan",2020-07-24,10
"UT","south+jordan",2020-07-25,3
"UT","south+jordan",2020-07-27,13
"UT","south+jordan",2020-07-28,9
"UT","south+jordan",2020-07-29,8
"UT","south+jordan",2020-07-30,4
"UT","south+jordan",2020-07-31,11
"UT","south+jordan",2020-08-01,6
"UT","south+jordan",2020-08-02,3
"UT","south+jordan",2020-08-03,2
"UT","south+jordan",2020-08-04,8
"UT","south+jordan",2020-08-05,13
"UT","south+jordan",2020-08-06,6
"UT","south+jordan",2020-08-07,3
"UT","south+jordan",2020-08-08,11
"UT","south+jordan",2020-08-10,2
"UT","south+jordan",2020-08-11,4
"UT","south+jordan",2020-08-12,2
"UT","south+jordan",2020-08-13,5
"UT","south+jordan",2020-08-14,3
"UT","south+jordan",2020-08-15,6
"UT","south+jordan",2020-08-16,2
"UT","south+jordan",2020-08-17,8
"UT","st.+george",2020-06-26,2
"UT","st.+george",2020-06-27,1
"UT","st.+george",2020-06-30,2
"UT","st.+george",2020-07-01,4
"UT","st.+george",2020-07-02,1
"UT","st.+george",2020-07-04,2
"UT","st.+george",2020-07-05,2
"UT","st.+george",2020-07-06,1
"UT","st.+george",2020-07-07,10
"UT","st.+george",2020-07-08,2
"UT","st.+george",2020-07-09,4
"UT","st.+george",2020-07-10,2
"UT","st.+george",2020-07-11,1
"UT","st.+george",2020-07-13,1
"UT","st.+george",2020-07-14,2
"UT","st.+george",2020-07-15,2
"UT","st.+george",2020-07-16,4
"UT","st.+george",2020-07-17,4
"UT","st.+george",2020-07-18,3
"UT","st.+george",2020-07-20,1
"UT","st.+george",2020-07-21,4
"UT","st.+george",2020-07-22,9
"UT","st.+george",2020-07-23,12
"UT","st.+george",2020-07-24,4
"UT","st.+george",2020-07-25,5
"UT","st.+george",2020-07-26,4
"UT","st.+george",2020-07-27,1
"UT","st.+george",2020-07-29,3
"UT","st.+george",2020-07-30,5
"UT","st.+george",2020-07-31,7
"UT","st.+george",2020-08-01,15
"UT","st.+george",2020-08-02,1
"UT","st.+george",2020-08-04,5
"UT","st.+george",2020-08-05,7
"UT","st.+george",2020-08-06,1
"UT","st.+george",2020-08-07,5
"UT","st.+george",2020-08-08,2
"UT","st.+george",2020-08-09,2
"UT","st.+george",2020-08-10,1
"UT","st.+george",2020-08-11,4
"UT","st.+george",2020-08-12,4
"UT","st.+george",2020-08-13,4
"UT","st.+george",2020-08-15,2
"UT","st.+george",2020-08-16,1
"UT","west+jordan",2020-06-22,1
"UT","west+jordan",2020-06-23,1
"UT","west+jordan",2020-06-24,1
"UT","west+jordan",2020-06-25,1
"UT","west+jordan",2020-06-26,1
"UT","west+jordan",2020-06-29,1
"UT","west+jordan",2020-07-01,2
"UT","west+jordan",2020-07-02,3
"UT","west+jordan",2020-07-03,2
"UT","west+jordan",2020-07-06,4
"UT","west+jordan",2020-07-07,2
"UT","west+jordan",2020-07-08,5
"UT","west+jordan",2020-07-09,4
"UT","west+jordan",2020-07-10,4
"UT","west+jordan",2020-07-11,2
"UT","west+jordan",2020-07-12,1
"UT","west+jordan",2020-07-13,2
"UT","west+jordan",2020-07-14,7
"UT","west+jordan",2020-07-15,4
"UT","west+jordan",2020-07-16,16
"UT","west+jordan",2020-07-17,7
"UT","west+jordan",2020-07-18,3
"UT","west+jordan",2020-07-20,6
"UT","west+jordan",2020-07-21,3
"UT","west+jordan",2020-07-22,11
"UT","west+jordan",2020-07-23,7
"UT","west+jordan",2020-07-24,9
"UT","west+jordan",2020-07-25,1
"UT","west+jordan",2020-07-27,12
"UT","west+jordan",2020-07-28,15
"UT","west+jordan",2020-07-29,7
"UT","west+jordan",2020-07-30,4
"UT","west+jordan",2020-07-31,14
"UT","west+jordan",2020-08-01,7
"UT","west+jordan",2020-08-02,2
"UT","west+jordan",2020-08-03,1
"UT","west+jordan",2020-08-04,4
"UT","west+jordan",2020-08-05,13
"UT","west+jordan",2020-08-06,6
"UT","west+jordan",2020-08-07,4
"UT","west+jordan",2020-08-08,9
"UT","west+jordan",2020-08-10,4
"UT","west+jordan",2020-08-11,1
"UT","west+jordan",2020-08-12,2
"UT","west+jordan",2020-08-13,2
"UT","west+jordan",2020-08-14,5
"UT","west+jordan",2020-08-15,6
"UT","west+jordan",2020-08-16,1
"UT","west+jordan",2020-08-17,11
"UT","west+valley+city",2020-06-22,1
"UT","west+valley+city",2020-06-25,1
"UT","west+valley+city",2020-06-26,1
"UT","west+valley+city",2020-07-01,1
"UT","west+valley+city",2020-07-02,1
"UT","west+valley+city",2020-07-03,1
"UT","west+valley+city",2020-07-06,6
"UT","west+valley+city",2020-07-07,1
"UT","west+valley+city",2020-07-08,4
"UT","west+valley+city",2020-07-09,6
"UT","west+valley+city",2020-07-10,3
"UT","west+valley+city",2020-07-11,3
"UT","west+valley+city",2020-07-12,1
"UT","west+valley+city",2020-07-13,3
"UT","west+valley+city",2020-07-14,11
"UT","west+valley+city",2020-07-15,8
"UT","west+valley+city",2020-07-16,8
"UT","west+valley+city",2020-07-17,6
"UT","west+valley+city",2020-07-18,5
"UT","west+valley+city",2020-07-20,7
"UT","west+valley+city",2020-07-21,6
"UT","west+valley+city",2020-07-22,7
"UT","west+valley+city",2020-07-23,7
"UT","west+valley+city",2020-07-24,11
"UT","west+valley+city",2020-07-25,1
"UT","west+valley+city",2020-07-26,1
"UT","west+valley+city",2020-07-27,13
"UT","west+valley+city",2020-07-28,11
"UT","west+valley+city",2020-07-29,6
"UT","west+valley+city",2020-07-30,2
"UT","west+valley+city",2020-07-31,16
"UT","west+valley+city",2020-08-01,2
"UT","west+valley+city",2020-08-03,3
"UT","west+valley+city",2020-08-04,5
"UT","west+valley+city",2020-08-05,9
"UT","west+valley+city",2020-08-06,8
"UT","west+valley+city",2020-08-07,10
"UT","west+valley+city",2020-08-08,5
"UT","west+valley+city",2020-08-10,4
"UT","west+valley+city",2020-08-11,4
"UT","west+valley+city",2020-08-12,4
"UT","west+valley+city",2020-08-13,1
"UT","west+valley+city",2020-08-14,3
"UT","west+valley+city",2020-08-15,9
"UT","west+valley+city",2020-08-16,2
"UT","west+valley+city",2020-08-17,11
"VA","alexandria",2020-06-23,1
"VA","alexandria",2020-06-24,1
"VA","alexandria",2020-06-26,1
"VA","alexandria",2020-06-27,2
"VA","alexandria",2020-06-29,2
"VA","alexandria",2020-06-30,2
"VA","alexandria",2020-07-03,3
"VA","alexandria",2020-07-06,5
"VA","alexandria",2020-07-07,4
"VA","alexandria",2020-07-08,3
"VA","alexandria",2020-07-09,2
"VA","alexandria",2020-07-10,3
"VA","alexandria",2020-07-13,1
"VA","alexandria",2020-07-14,4
"VA","alexandria",2020-07-15,4
"VA","alexandria",2020-07-16,12
"VA","alexandria",2020-07-17,10
"VA","alexandria",2020-07-18,1
"VA","alexandria",2020-07-20,9
"VA","alexandria",2020-07-21,5
"VA","alexandria",2020-07-22,5
"VA","alexandria",2020-07-23,7
"VA","alexandria",2020-07-24,15
"VA","alexandria",2020-07-25,14
"VA","alexandria",2020-07-26,2
"VA","alexandria",2020-07-27,11
"VA","alexandria",2020-07-28,7
"VA","alexandria",2020-07-29,7
"VA","alexandria",2020-07-30,11
"VA","alexandria",2020-07-31,7
"VA","alexandria",2020-08-01,4
"VA","alexandria",2020-08-03,4
"VA","alexandria",2020-08-04,3
"VA","alexandria",2020-08-05,3
"VA","alexandria",2020-08-06,6
"VA","alexandria",2020-08-07,5
"VA","alexandria",2020-08-08,8
"VA","alexandria",2020-08-09,2
"VA","alexandria",2020-08-11,5
"VA","alexandria",2020-08-12,3
"VA","alexandria",2020-08-13,2
"VA","alexandria",2020-08-14,2
"VA","alexandria",2020-08-15,4
"VA","alexandria",2020-08-17,1
"VA","arlington",2020-06-23,1
"VA","arlington",2020-06-24,1
"VA","arlington",2020-06-27,2
"VA","arlington",2020-06-29,3
"VA","arlington",2020-06-30,2
"VA","arlington",2020-07-01,2
"VA","arlington",2020-07-02,2
"VA","arlington",2020-07-03,1
"VA","arlington",2020-07-06,7
"VA","arlington",2020-07-07,4
"VA","arlington",2020-07-08,2
"VA","arlington",2020-07-09,4
"VA","arlington",2020-07-10,3
"VA","arlington",2020-07-13,4
"VA","arlington",2020-07-14,2
"VA","arlington",2020-07-15,5
"VA","arlington",2020-07-16,11
"VA","arlington",2020-07-17,15
"VA","arlington",2020-07-18,1
"VA","arlington",2020-07-20,13
"VA","arlington",2020-07-21,9
"VA","arlington",2020-07-22,7
"VA","arlington",2020-07-23,4
"VA","arlington",2020-07-24,18
"VA","arlington",2020-07-25,12
"VA","arlington",2020-07-26,2
"VA","arlington",2020-07-27,11
"VA","arlington",2020-07-28,7
"VA","arlington",2020-07-29,4
"VA","arlington",2020-07-30,9
"VA","arlington",2020-07-31,3
"VA","arlington",2020-08-01,2
"VA","arlington",2020-08-03,1
"VA","arlington",2020-08-04,6
"VA","arlington",2020-08-05,5
"VA","arlington",2020-08-06,5
"VA","arlington",2020-08-07,5
"VA","arlington",2020-08-08,6
"VA","arlington",2020-08-11,2
"VA","arlington",2020-08-12,4
