"state","city","datePosted","personalAssistant_jobsPosted"
"NJ","elizabeth",2020-06-24,2
"NJ","elizabeth",2020-06-28,1
"NJ","elizabeth",2020-06-29,2
"NJ","elizabeth",2020-06-30,2
"NJ","elizabeth",2020-07-01,3
"NJ","elizabeth",2020-07-03,1
"NJ","elizabeth",2020-07-05,4
"NJ","elizabeth",2020-07-06,2
"NJ","elizabeth",2020-07-07,4
"NJ","elizabeth",2020-07-08,1
"NJ","elizabeth",2020-07-09,3
"NJ","elizabeth",2020-07-10,4
"NJ","elizabeth",2020-07-11,1
"NJ","elizabeth",2020-07-12,1
"NJ","elizabeth",2020-07-13,5
"NJ","elizabeth",2020-07-14,7
"NJ","elizabeth",2020-07-15,7
"NJ","elizabeth",2020-07-16,7
"NJ","elizabeth",2020-07-17,7
"NJ","elizabeth",2020-07-18,3
"NJ","elizabeth",2020-07-19,2
"NJ","elizabeth",2020-07-20,10
"NJ","elizabeth",2020-07-21,3
"NJ","elizabeth",2020-07-22,7
"NJ","elizabeth",2020-07-23,6
"NJ","elizabeth",2020-07-24,12
"NJ","elizabeth",2020-07-25,6
"NJ","elizabeth",2020-07-26,1
"NJ","elizabeth",2020-07-27,9
"NJ","elizabeth",2020-07-28,9
"NJ","elizabeth",2020-07-29,4
"NJ","elizabeth",2020-07-30,3
"NJ","elizabeth",2020-07-31,7
"NJ","elizabeth",2020-08-01,4
"NJ","elizabeth",2020-08-02,3
"NJ","elizabeth",2020-08-03,1
"NJ","elizabeth",2020-08-04,4
"NJ","elizabeth",2020-08-05,7
"NJ","elizabeth",2020-08-06,3
"NJ","elizabeth",2020-08-07,5
"NJ","elizabeth",2020-08-08,6
"NJ","elizabeth",2020-08-09,2
"NJ","elizabeth",2020-08-10,4
"NJ","elizabeth",2020-08-11,1
"NJ","elizabeth",2020-08-12,2
"NJ","elizabeth",2020-08-13,4
"NJ","elizabeth",2020-08-14,3
"NJ","elizabeth",2020-08-16,1
"NJ","elizabeth",2020-08-17,6
"NJ","jersey+city",2020-06-22,2
"NJ","jersey+city",2020-06-24,1
"NJ","jersey+city",2020-06-28,2
"NJ","jersey+city",2020-06-29,1
"NJ","jersey+city",2020-06-30,3
"NJ","jersey+city",2020-07-01,2
"NJ","jersey+city",2020-07-04,1
"NJ","jersey+city",2020-07-05,3
"NJ","jersey+city",2020-07-06,4
"NJ","jersey+city",2020-07-07,5
"NJ","jersey+city",2020-07-08,1
"NJ","jersey+city",2020-07-09,4
"NJ","jersey+city",2020-07-10,1
"NJ","jersey+city",2020-07-12,1
"NJ","jersey+city",2020-07-13,3
"NJ","jersey+city",2020-07-14,3
"NJ","jersey+city",2020-07-15,3
"NJ","jersey+city",2020-07-16,4
"NJ","jersey+city",2020-07-17,5
"NJ","jersey+city",2020-07-18,3
"NJ","jersey+city",2020-07-19,2
"NJ","jersey+city",2020-07-20,8
"NJ","jersey+city",2020-07-21,7
"NJ","jersey+city",2020-07-22,8
"NJ","jersey+city",2020-07-23,7
"NJ","jersey+city",2020-07-24,10
"NJ","jersey+city",2020-07-25,5
"NJ","jersey+city",2020-07-26,1
"NJ","jersey+city",2020-07-27,6
"NJ","jersey+city",2020-07-28,9
"NJ","jersey+city",2020-07-29,1
"NJ","jersey+city",2020-07-30,5
"NJ","jersey+city",2020-07-31,13
"NJ","jersey+city",2020-08-01,3
"NJ","jersey+city",2020-08-02,3
"NJ","jersey+city",2020-08-03,4
"NJ","jersey+city",2020-08-04,5
"NJ","jersey+city",2020-08-05,5
"NJ","jersey+city",2020-08-06,8
"NJ","jersey+city",2020-08-07,9
"NJ","jersey+city",2020-08-08,5
"NJ","jersey+city",2020-08-09,1
"NJ","jersey+city",2020-08-10,4
"NJ","jersey+city",2020-08-12,3
"NJ","jersey+city",2020-08-13,3
"NJ","jersey+city",2020-08-14,4
"NJ","jersey+city",2020-08-16,1
"NJ","jersey+city",2020-08-17,5
"NJ","newark",2020-06-22,1
"NJ","newark",2020-06-23,1
"NJ","newark",2020-06-24,1
"NJ","newark",2020-06-28,2
"NJ","newark",2020-06-29,1
"NJ","newark",2020-06-30,2
"NJ","newark",2020-07-04,1
"NJ","newark",2020-07-05,3
"NJ","newark",2020-07-06,5
"NJ","newark",2020-07-07,3
"NJ","newark",2020-07-08,2
"NJ","newark",2020-07-09,6
"NJ","newark",2020-07-10,3
"NJ","newark",2020-07-12,1
"NJ","newark",2020-07-13,7
"NJ","newark",2020-07-14,5
"NJ","newark",2020-07-15,5
"NJ","newark",2020-07-16,5
"NJ","newark",2020-07-17,8
"NJ","newark",2020-07-18,2
"NJ","newark",2020-07-20,6
"NJ","newark",2020-07-21,4
"NJ","newark",2020-07-22,5
"NJ","newark",2020-07-23,9
"NJ","newark",2020-07-24,10
"NJ","newark",2020-07-25,9
"NJ","newark",2020-07-26,1
"NJ","newark",2020-07-27,6
"NJ","newark",2020-07-28,10
"NJ","newark",2020-07-29,3
"NJ","newark",2020-07-30,5
"NJ","newark",2020-07-31,6
"NJ","newark",2020-08-01,2
"NJ","newark",2020-08-02,3
"NJ","newark",2020-08-03,3
"NJ","newark",2020-08-04,3
"NJ","newark",2020-08-05,8
"NJ","newark",2020-08-06,6
"NJ","newark",2020-08-07,9
"NJ","newark",2020-08-08,5
"NJ","newark",2020-08-09,2
"NJ","newark",2020-08-10,3
"NJ","newark",2020-08-11,1
"NJ","newark",2020-08-12,1
"NJ","newark",2020-08-13,2
"NJ","newark",2020-08-14,5
"NJ","newark",2020-08-16,1
"NJ","newark",2020-08-17,8
"NJ","passaic",2020-06-22,2
"NJ","passaic",2020-06-24,3
"NJ","passaic",2020-06-28,1
"NJ","passaic",2020-06-29,2
"NJ","passaic",2020-06-30,4
"NJ","passaic",2020-07-01,2
"NJ","passaic",2020-07-03,1
"NJ","passaic",2020-07-05,3
"NJ","passaic",2020-07-06,2
"NJ","passaic",2020-07-07,3
"NJ","passaic",2020-07-08,2
"NJ","passaic",2020-07-09,4
"NJ","passaic",2020-07-10,1
"NJ","passaic",2020-07-13,6
"NJ","passaic",2020-07-14,3
"NJ","passaic",2020-07-15,2
"NJ","passaic",2020-07-16,4
"NJ","passaic",2020-07-17,6
"NJ","passaic",2020-07-18,3
"NJ","passaic",2020-07-19,2
"NJ","passaic",2020-07-20,6
"NJ","passaic",2020-07-21,6
"NJ","passaic",2020-07-22,12
"NJ","passaic",2020-07-23,12
"NJ","passaic",2020-07-24,15
"NJ","passaic",2020-07-25,8
"NJ","passaic",2020-07-26,1
"NJ","passaic",2020-07-27,4
"NJ","passaic",2020-07-28,7
"NJ","passaic",2020-07-29,4
"NJ","passaic",2020-07-30,5
"NJ","passaic",2020-07-31,11
"NJ","passaic",2020-08-01,4
"NJ","passaic",2020-08-02,3
"NJ","passaic",2020-08-03,7
"NJ","passaic",2020-08-04,5
"NJ","passaic",2020-08-05,5
"NJ","passaic",2020-08-06,7
"NJ","passaic",2020-08-07,7
"NJ","passaic",2020-08-08,3
"NJ","passaic",2020-08-09,2
"NJ","passaic",2020-08-10,2
"NJ","passaic",2020-08-11,1
"NJ","passaic",2020-08-12,2
"NJ","passaic",2020-08-13,4
"NJ","passaic",2020-08-14,2
"NJ","passaic",2020-08-16,2
"NJ","passaic",2020-08-17,8
"NJ","paterson",2020-06-22,3
"NJ","paterson",2020-06-24,3
"NJ","paterson",2020-06-25,1
"NJ","paterson",2020-06-28,1
"NJ","paterson",2020-06-29,3
"NJ","paterson",2020-06-30,2
"NJ","paterson",2020-07-01,2
"NJ","paterson",2020-07-03,1
"NJ","paterson",2020-07-05,2
"NJ","paterson",2020-07-06,1
"NJ","paterson",2020-07-07,3
"NJ","paterson",2020-07-08,4
"NJ","paterson",2020-07-09,5
"NJ","paterson",2020-07-10,3
"NJ","paterson",2020-07-13,4
"NJ","paterson",2020-07-14,4
"NJ","paterson",2020-07-15,3
"NJ","paterson",2020-07-16,4
"NJ","paterson",2020-07-17,9
"NJ","paterson",2020-07-18,4
"NJ","paterson",2020-07-19,1
"NJ","paterson",2020-07-20,7
"NJ","paterson",2020-07-21,8
"NJ","paterson",2020-07-22,14
"NJ","paterson",2020-07-23,8
"NJ","paterson",2020-07-24,14
"NJ","paterson",2020-07-25,8
"NJ","paterson",2020-07-26,1
"NJ","paterson",2020-07-27,5
"NJ","paterson",2020-07-28,5
"NJ","paterson",2020-07-29,2
"NJ","paterson",2020-07-30,2
"NJ","paterson",2020-07-31,8
"NJ","paterson",2020-08-01,3
"NJ","paterson",2020-08-02,3
"NJ","paterson",2020-08-03,6
"NJ","paterson",2020-08-04,3
"NJ","paterson",2020-08-05,7
"NJ","paterson",2020-08-06,5
"NJ","paterson",2020-08-07,6
"NJ","paterson",2020-08-08,5
"NJ","paterson",2020-08-09,1
"NJ","paterson",2020-08-10,4
"NJ","paterson",2020-08-12,2
"NJ","paterson",2020-08-13,1
"NJ","paterson",2020-08-14,4
"NJ","paterson",2020-08-16,2
"NJ","paterson",2020-08-17,7
"NJ","toms+river",2020-06-27,1
"NJ","toms+river",2020-06-29,1
"NJ","toms+river",2020-07-01,2
"NJ","toms+river",2020-07-05,2
"NJ","toms+river",2020-07-06,2
"NJ","toms+river",2020-07-07,1
"NJ","toms+river",2020-07-12,1
"NJ","toms+river",2020-07-14,1
"NJ","toms+river",2020-07-15,1
"NJ","toms+river",2020-07-16,3
"NJ","toms+river",2020-07-17,1
"NJ","toms+river",2020-07-20,2
"NJ","toms+river",2020-07-21,4
"NJ","toms+river",2020-07-22,1
"NJ","toms+river",2020-07-23,1
"NJ","toms+river",2020-07-24,3
"NJ","toms+river",2020-07-27,4
"NJ","toms+river",2020-07-28,1
"NJ","toms+river",2020-07-30,2
"NJ","toms+river",2020-07-31,2
"NJ","toms+river",2020-08-03,1
"NJ","toms+river",2020-08-05,2
"NJ","toms+river",2020-08-10,2
"NJ","toms+river",2020-08-11,2
"NJ","trenton",2020-06-23,1
"NJ","trenton",2020-06-24,3
"NJ","trenton",2020-06-30,1
"NJ","trenton",2020-07-01,3
"NJ","trenton",2020-07-02,1
"NJ","trenton",2020-07-04,1
"NJ","trenton",2020-07-07,3
"NJ","trenton",2020-07-08,4
"NJ","trenton",2020-07-09,4
"NJ","trenton",2020-07-10,2
"NJ","trenton",2020-07-11,1
"NJ","trenton",2020-07-14,12
"NJ","trenton",2020-07-15,5
"NJ","trenton",2020-07-16,9
"NJ","trenton",2020-07-17,2
"NJ","trenton",2020-07-20,5
"NJ","trenton",2020-07-21,1
"NJ","trenton",2020-07-22,4
"NJ","trenton",2020-07-23,6
"NJ","trenton",2020-07-24,6
"NJ","trenton",2020-07-25,5
"NJ","trenton",2020-07-27,1
"NJ","trenton",2020-07-28,5
"NJ","trenton",2020-07-29,3
"NJ","trenton",2020-07-30,4
"NJ","trenton",2020-07-31,2
"NJ","trenton",2020-08-01,2
"NJ","trenton",2020-08-02,1
"NJ","trenton",2020-08-03,4
"NJ","trenton",2020-08-04,1
"NJ","trenton",2020-08-05,1
"NJ","trenton",2020-08-07,2
"NJ","trenton",2020-08-10,1
"NJ","trenton",2020-08-13,1
"NJ","trenton",2020-08-14,2
"NJ","trenton",2020-08-17,2
"NJ","union+city",2020-06-22,1
"NJ","union+city",2020-06-24,1
"NJ","union+city",2020-06-28,3
"NJ","union+city",2020-06-29,2
"NJ","union+city",2020-06-30,1
"NJ","union+city",2020-07-02,1
"NJ","union+city",2020-07-05,3
"NJ","union+city",2020-07-06,3
"NJ","union+city",2020-07-07,5
"NJ","union+city",2020-07-08,3
"NJ","union+city",2020-07-09,4
"NJ","union+city",2020-07-10,1
"NJ","union+city",2020-07-12,1
"NJ","union+city",2020-07-13,6
"NJ","union+city",2020-07-14,6
"NJ","union+city",2020-07-15,3
"NJ","union+city",2020-07-16,5
"NJ","union+city",2020-07-17,6
"NJ","union+city",2020-07-18,5
"NJ","union+city",2020-07-19,2
"NJ","union+city",2020-07-20,9
"NJ","union+city",2020-07-21,6
"NJ","union+city",2020-07-22,10
"NJ","union+city",2020-07-23,10
"NJ","union+city",2020-07-24,13
"NJ","union+city",2020-07-25,6
"NJ","union+city",2020-07-27,6
"NJ","union+city",2020-07-28,7
"NJ","union+city",2020-07-29,4
"NJ","union+city",2020-07-30,5
"NJ","union+city",2020-07-31,7
"NJ","union+city",2020-08-01,4
"NJ","union+city",2020-08-02,3
"NJ","union+city",2020-08-03,5
"NJ","union+city",2020-08-04,5
"NJ","union+city",2020-08-05,5
"NJ","union+city",2020-08-06,8
"NJ","union+city",2020-08-07,8
"NJ","union+city",2020-08-08,5
"NJ","union+city",2020-08-09,1
"NJ","union+city",2020-08-10,1
"NJ","union+city",2020-08-11,1
"NJ","union+city",2020-08-12,2
"NJ","union+city",2020-08-13,3
"NJ","union+city",2020-08-14,4
"NJ","union+city",2020-08-16,1
"NJ","union+city",2020-08-17,5
"NM","alamogordo",2020-07-14,1
"NM","alamogordo",2020-07-16,1
"NM","alamogordo",2020-07-28,4
"NM","alamogordo",2020-07-31,1
"NM","albuquerque",2020-06-23,2
"NM","albuquerque",2020-06-25,1
"NM","albuquerque",2020-06-28,1
"NM","albuquerque",2020-06-30,1
"NM","albuquerque",2020-07-01,1
"NM","albuquerque",2020-07-06,1
"NM","albuquerque",2020-07-07,1
"NM","albuquerque",2020-07-08,1
"NM","albuquerque",2020-07-14,2
"NM","albuquerque",2020-07-16,2
"NM","albuquerque",2020-07-17,5
"NM","albuquerque",2020-07-23,2
"NM","albuquerque",2020-07-24,2
"NM","albuquerque",2020-07-29,3
"NM","albuquerque",2020-07-30,1
"NM","albuquerque",2020-07-31,2
"NM","albuquerque",2020-08-01,1
"NM","albuquerque",2020-08-05,3
"NM","albuquerque",2020-08-06,4
"NM","albuquerque",2020-08-10,1
"NM","albuquerque",2020-08-11,1
"NM","albuquerque",2020-08-13,3
"NM","clovis",2020-07-11,1
"NM","clovis",2020-07-14,1
"NM","clovis",2020-07-16,1
"NM","clovis",2020-07-27,3
"NM","clovis",2020-07-28,1
"NM","clovis",2020-07-31,1
"NM","clovis",2020-08-03,1
"NM","clovis",2020-08-07,1
"NM","clovis",2020-08-13,1
"NM","clovis",2020-08-14,1
"NM","farmington",2020-07-11,1
"NM","farmington",2020-07-14,1
"NM","farmington",2020-07-16,1
"NM","farmington",2020-07-31,1
"NM","farmington",2020-08-11,1
"NM","hobbs",2020-07-02,1
"NM","hobbs",2020-07-03,1
"NM","hobbs",2020-07-14,1
"NM","hobbs",2020-07-16,1
"NM","hobbs",2020-07-31,1
"NM","las+cruces",2020-06-22,1
"NM","las+cruces",2020-07-14,1
"NM","las+cruces",2020-07-16,1
"NM","las+cruces",2020-07-30,1
"NM","las+cruces",2020-07-31,1
"NM","las+cruces",2020-08-07,1
"NM","las+cruces",2020-08-08,2
"NM","las+cruces",2020-08-11,1
"NM","las+cruces",2020-08-12,1
"NM","rio+rancho",2020-06-23,2
"NM","rio+rancho",2020-06-25,1
"NM","rio+rancho",2020-06-28,1
"NM","rio+rancho",2020-06-30,1
"NM","rio+rancho",2020-07-01,1
"NM","rio+rancho",2020-07-06,1
"NM","rio+rancho",2020-07-07,1
"NM","rio+rancho",2020-07-08,1
"NM","rio+rancho",2020-07-14,2
"NM","rio+rancho",2020-07-16,2
"NM","rio+rancho",2020-07-17,5
"NM","rio+rancho",2020-07-23,2
"NM","rio+rancho",2020-07-24,2
"NM","rio+rancho",2020-07-29,3
"NM","rio+rancho",2020-07-30,1
"NM","rio+rancho",2020-07-31,2
"NM","rio+rancho",2020-08-01,1
"NM","rio+rancho",2020-08-05,3
"NM","rio+rancho",2020-08-06,4
"NM","rio+rancho",2020-08-10,1
"NM","rio+rancho",2020-08-11,1
"NM","rio+rancho",2020-08-13,3
"NM","roswell",2020-06-24,1
"NM","roswell",2020-07-14,3
"NM","roswell",2020-07-15,1
"NM","roswell",2020-07-16,1
"NM","roswell",2020-07-31,1
"NM","santa+fe",2020-06-23,1
"NM","santa+fe",2020-07-02,1
"NM","santa+fe",2020-07-03,1
"NM","santa+fe",2020-07-06,1
"NM","santa+fe",2020-07-14,1
"NM","santa+fe",2020-07-16,1
"NM","santa+fe",2020-07-20,3
"NM","santa+fe",2020-07-21,4
"NM","santa+fe",2020-07-22,2
"NM","santa+fe",2020-07-31,1
"NM","santa+fe",2020-08-13,1
"NM","south+valley",2020-06-23,2
"NM","south+valley",2020-06-25,1
"NM","south+valley",2020-06-28,1
"NM","south+valley",2020-06-30,1
"NM","south+valley",2020-07-01,1
"NM","south+valley",2020-07-06,1
"NM","south+valley",2020-07-07,1
"NM","south+valley",2020-07-08,1
"NM","south+valley",2020-07-14,2
"NM","south+valley",2020-07-16,2
"NM","south+valley",2020-07-17,5
"NM","south+valley",2020-07-23,2
"NM","south+valley",2020-07-24,2
"NM","south+valley",2020-07-29,3
"NM","south+valley",2020-07-30,1
"NM","south+valley",2020-07-31,2
"NM","south+valley",2020-08-01,1
"NM","south+valley",2020-08-05,3
"NM","south+valley",2020-08-06,4
"NM","south+valley",2020-08-10,1
"NM","south+valley",2020-08-11,1
"NM","south+valley",2020-08-13,3
"NV","carson+city",2020-06-23,1
"NV","carson+city",2020-06-29,1
"NV","carson+city",2020-06-30,1
"NV","carson+city",2020-07-03,1
"NV","carson+city",2020-07-04,1
"NV","carson+city",2020-07-10,1
"NV","carson+city",2020-07-14,1
"NV","carson+city",2020-07-17,2
"NV","carson+city",2020-07-18,2
"NV","carson+city",2020-07-19,1
"NV","carson+city",2020-07-28,1
"NV","carson+city",2020-07-29,4
"NV","carson+city",2020-07-31,2
"NV","carson+city",2020-08-06,1
"NV","carson+city",2020-08-09,1
"NV","carson+city",2020-08-10,1
"NV","carson+city",2020-08-12,1
"NV","enterprise",2020-06-23,1
"NV","enterprise",2020-06-30,4
"NV","enterprise",2020-07-01,3
"NV","enterprise",2020-07-02,4
"NV","enterprise",2020-07-03,2
"NV","enterprise",2020-07-09,2
"NV","enterprise",2020-07-10,4
"NV","enterprise",2020-07-11,1
"NV","enterprise",2020-07-13,5
"NV","enterprise",2020-07-14,6
"NV","enterprise",2020-07-15,2
"NV","enterprise",2020-07-16,2
"NV","enterprise",2020-07-17,1
"NV","enterprise",2020-07-18,4
"NV","enterprise",2020-07-19,4
"NV","enterprise",2020-07-21,4
"NV","enterprise",2020-07-22,3
"NV","enterprise",2020-07-27,1
"NV","enterprise",2020-07-28,1
"NV","enterprise",2020-07-29,2
"NV","enterprise",2020-07-30,4
"NV","enterprise",2020-07-31,5
"NV","enterprise",2020-08-03,1
"NV","enterprise",2020-08-04,3
"NV","enterprise",2020-08-05,2
"NV","enterprise",2020-08-06,3
"NV","enterprise",2020-08-07,2
"NV","enterprise",2020-08-08,4
"NV","enterprise",2020-08-10,3
"NV","enterprise",2020-08-13,1
"NV","enterprise",2020-08-16,2
"NV","henderson",2020-06-23,2
"NV","henderson",2020-06-30,4
"NV","henderson",2020-07-01,4
"NV","henderson",2020-07-02,4
"NV","henderson",2020-07-03,2
"NV","henderson",2020-07-08,1
"NV","henderson",2020-07-09,2
"NV","henderson",2020-07-10,3
"NV","henderson",2020-07-13,5
"NV","henderson",2020-07-14,6
"NV","henderson",2020-07-15,2
"NV","henderson",2020-07-16,3
"NV","henderson",2020-07-17,1
"NV","henderson",2020-07-18,4
"NV","henderson",2020-07-19,4
"NV","henderson",2020-07-21,5
"NV","henderson",2020-07-22,4
"NV","henderson",2020-07-27,1
"NV","henderson",2020-07-28,1
"NV","henderson",2020-07-29,2
"NV","henderson",2020-07-30,4
"NV","henderson",2020-07-31,5
"NV","henderson",2020-08-03,1
"NV","henderson",2020-08-04,2
"NV","henderson",2020-08-05,1
"NV","henderson",2020-08-06,3
"NV","henderson",2020-08-07,2
"NV","henderson",2020-08-08,2
"NV","henderson",2020-08-10,3
"NV","henderson",2020-08-13,1
"NV","henderson",2020-08-15,1
"NV","henderson",2020-08-16,2
"NV","las+vegas",2020-06-23,2
"NV","las+vegas",2020-06-30,4
"NV","las+vegas",2020-07-01,4
"NV","las+vegas",2020-07-02,4
"NV","las+vegas",2020-07-03,2
"NV","las+vegas",2020-07-08,1
"NV","las+vegas",2020-07-09,3
"NV","las+vegas",2020-07-10,3
"NV","las+vegas",2020-07-11,1
"NV","las+vegas",2020-07-13,5
"NV","las+vegas",2020-07-14,7
"NV","las+vegas",2020-07-15,2
"NV","las+vegas",2020-07-16,2
"NV","las+vegas",2020-07-17,1
"NV","las+vegas",2020-07-18,4
"NV","las+vegas",2020-07-19,3
"NV","las+vegas",2020-07-21,5
"NV","las+vegas",2020-07-22,4
"NV","las+vegas",2020-07-27,1
"NV","las+vegas",2020-07-28,1
"NV","las+vegas",2020-07-29,2
"NV","las+vegas",2020-07-30,3
"NV","las+vegas",2020-07-31,5
"NV","las+vegas",2020-08-03,1
"NV","las+vegas",2020-08-04,2
"NV","las+vegas",2020-08-05,2
"NV","las+vegas",2020-08-06,1
"NV","las+vegas",2020-08-07,2
"NV","las+vegas",2020-08-08,4
"NV","las+vegas",2020-08-10,2
"NV","las+vegas",2020-08-12,2
"NV","las+vegas",2020-08-14,1
"NV","las+vegas",2020-08-15,1
"NV","las+vegas",2020-08-16,2
"NV","north+las+vegas",2020-06-23,2
"NV","north+las+vegas",2020-06-30,4
"NV","north+las+vegas",2020-07-01,4
"NV","north+las+vegas",2020-07-02,4
"NV","north+las+vegas",2020-07-03,2
"NV","north+las+vegas",2020-07-08,1
"NV","north+las+vegas",2020-07-09,3
"NV","north+las+vegas",2020-07-10,3
"NV","north+las+vegas",2020-07-11,1
"NV","north+las+vegas",2020-07-13,5
"NV","north+las+vegas",2020-07-14,7
"NV","north+las+vegas",2020-07-15,2
"NV","north+las+vegas",2020-07-16,2
"NV","north+las+vegas",2020-07-17,1
"NV","north+las+vegas",2020-07-18,4
"NV","north+las+vegas",2020-07-19,3
"NV","north+las+vegas",2020-07-21,5
"NV","north+las+vegas",2020-07-22,3
"NV","north+las+vegas",2020-07-27,1
"NV","north+las+vegas",2020-07-28,1
"NV","north+las+vegas",2020-07-29,2
"NV","north+las+vegas",2020-07-30,3
"NV","north+las+vegas",2020-07-31,5
"NV","north+las+vegas",2020-08-03,1
"NV","north+las+vegas",2020-08-04,3
"NV","north+las+vegas",2020-08-05,2
"NV","north+las+vegas",2020-08-06,2
"NV","north+las+vegas",2020-08-07,2
"NV","north+las+vegas",2020-08-08,4
"NV","north+las+vegas",2020-08-10,3
"NV","north+las+vegas",2020-08-12,1
"NV","north+las+vegas",2020-08-13,1
"NV","north+las+vegas",2020-08-14,1
"NV","north+las+vegas",2020-08-16,2
"NV","paradise",2020-06-23,1
"NV","paradise",2020-06-30,4
"NV","paradise",2020-07-01,4
"NV","paradise",2020-07-02,4
"NV","paradise",2020-07-03,2
"NV","paradise",2020-07-09,2
"NV","paradise",2020-07-10,4
"NV","paradise",2020-07-11,1
"NV","paradise",2020-07-13,5
"NV","paradise",2020-07-14,6
"NV","paradise",2020-07-15,2
"NV","paradise",2020-07-16,2
"NV","paradise",2020-07-17,1
"NV","paradise",2020-07-18,4
"NV","paradise",2020-07-19,3
"NV","paradise",2020-07-21,4
"NV","paradise",2020-07-22,4
"NV","paradise",2020-07-27,1
"NV","paradise",2020-07-28,1
"NV","paradise",2020-07-29,1
"NV","paradise",2020-07-30,4
"NV","paradise",2020-07-31,5
"NV","paradise",2020-08-03,1
"NV","paradise",2020-08-04,2
"NV","paradise",2020-08-05,1
"NV","paradise",2020-08-06,3
"NV","paradise",2020-08-07,2
"NV","paradise",2020-08-08,3
"NV","paradise",2020-08-10,3
"NV","paradise",2020-08-12,1
"NV","paradise",2020-08-13,1
"NV","paradise",2020-08-15,1
"NV","paradise",2020-08-16,2
"NV","reno",2020-07-01,1
"NV","reno",2020-07-02,1
"NV","reno",2020-07-03,2
"NV","reno",2020-07-04,1
"NV","reno",2020-07-10,1
"NV","reno",2020-07-11,2
"NV","reno",2020-07-17,2
"NV","reno",2020-07-18,2
"NV","reno",2020-07-19,1
"NV","reno",2020-07-29,3
"NV","reno",2020-07-31,2
"NV","reno",2020-08-08,1
"NV","reno",2020-08-10,1
"NV","reno",2020-08-11,1
"NV","reno",2020-08-12,2
"NV","sparks",2020-07-01,1
"NV","sparks",2020-07-02,1
"NV","sparks",2020-07-03,2
"NV","sparks",2020-07-04,1
"NV","sparks",2020-07-10,1
"NV","sparks",2020-07-11,2
"NV","sparks",2020-07-14,1
"NV","sparks",2020-07-17,2
"NV","sparks",2020-07-18,2
"NV","sparks",2020-07-19,1
"NV","sparks",2020-07-29,3
"NV","sparks",2020-07-31,2
"NV","sparks",2020-08-08,1
"NV","sparks",2020-08-10,1
"NV","sparks",2020-08-11,1
"NV","sparks",2020-08-12,2
"NV","spring+valley",2020-06-23,2
"NV","spring+valley",2020-06-30,4
"NV","spring+valley",2020-07-01,3
"NV","spring+valley",2020-07-02,4
"NV","spring+valley",2020-07-03,2
